fecha,Q_m3s,flag_negativo,flag_iqr,flag_percentil,flag_salto,estado_qc
2014-08-20,0.0089682847222222,False,False,False,False,ACEPTADO
2014-08-21,0.0088666736111111,False,False,False,False,ACEPTADO
2014-08-22,0.008742375,False,False,False,False,ACEPTADO
2014-08-23,0.0087250243055555,False,False,False,False,ACEPTADO
2014-08-24,0.0085202013888888,False,False,False,False,ACEPTADO
2014-08-25,0.0084905625,False,False,False,False,ACEPTADO
2014-08-26,0.0085778020833333,False,False,False,False,ACEPTADO
2014-08-27,0.0086498541666666,False,False,False,False,ACEPTADO
2014-08-28,0.0087616180555555,False,False,False,False,ACEPTADO
2014-08-29,0.0091044930555555,False,False,False,False,ACEPTADO
2014-08-30,0.0084763333333333,False,False,False,False,ACEPTADO
2014-08-31,0.0084110138888888,False,False,False,False,ACEPTADO
2014-09-01,0.0145807735191637,False,False,False,False,ACEPTADO
2014-09-02,0.0120349513888888,False,False,False,False,ACEPTADO
2014-09-03,0.0085512013888888,False,False,False,False,ACEPTADO
2014-09-04,0.0081365972222222,False,False,False,False,ACEPTADO
2014-09-05,0.0103406466431095,False,False,False,False,ACEPTADO
2014-09-06,0.00909996875,False,False,False,False,ACEPTADO
2014-09-07,0.0065488854166666,False,False,False,False,ACEPTADO
2014-09-08,0.0054139756944444,False,False,False,False,ACEPTADO
2014-09-09,0.0052679375,False,False,False,False,ACEPTADO
2014-09-10,0.0043590381944444,False,False,False,False,ACEPTADO
2014-09-11,0.0041283819444444,False,False,False,False,ACEPTADO
2014-09-12,0.0043447604166666,False,False,False,False,ACEPTADO
2014-09-13,0.0047783541666666,False,False,False,False,ACEPTADO
2014-09-14,0.0049825555555555,False,False,False,False,ACEPTADO
2014-09-15,0.0071429826388888,False,False,False,False,ACEPTADO
2014-09-16,0.010309375,False,False,False,False,ACEPTADO
2014-09-17,0.0112486979166666,False,False,False,False,ACEPTADO
2014-09-18,0.0095200208333333,False,False,False,False,ACEPTADO
2014-09-19,0.0097361354166666,False,False,False,False,ACEPTADO
2014-09-20,0.010889375,False,False,False,False,ACEPTADO
2014-09-21,0.0120165138888888,False,False,False,False,ACEPTADO
2014-09-22,0.0172669166666666,False,False,False,False,ACEPTADO
2014-09-23,0.0189621041666666,False,False,False,False,ACEPTADO
2014-09-24,0.0145266076388888,False,False,False,False,ACEPTADO
2014-09-25,0.0143944111498257,False,False,False,False,ACEPTADO
2014-09-26,0.0054106006944444,False,False,False,False,ACEPTADO
2014-09-27,0.0047519513888888,False,False,False,False,ACEPTADO
2014-09-28,0.0046448159722222,False,False,False,False,ACEPTADO
2014-09-29,0.0119453993055555,False,False,False,False,ACEPTADO
2014-09-30,0.020859,False,False,False,False,ACEPTADO
2014-10-01,0.01150928125,False,False,False,False,ACEPTADO
2014-10-02,0.0098443159722222,False,False,False,False,ACEPTADO
2014-10-03,0.0086603645833333,False,False,False,False,ACEPTADO
2014-10-04,0.0081332013888888,False,False,False,False,ACEPTADO
2014-10-05,0.0075246944444444,False,False,False,False,ACEPTADO
2014-10-06,0.0072563506944444,False,False,False,False,ACEPTADO
2014-10-07,0.0077630138888888,False,False,False,False,ACEPTADO
2014-10-08,0.0094396736111111,False,False,False,False,ACEPTADO
2014-10-09,0.0127320729166666,False,False,False,False,ACEPTADO
2014-10-10,0.0117753958333333,False,False,False,False,ACEPTADO
2014-10-11,0.0102913125,False,False,False,False,ACEPTADO
2014-10-12,0.0095766423611111,False,False,False,False,ACEPTADO
2014-10-13,0.0103320833333333,False,False,False,False,ACEPTADO
2014-10-14,0.01159671875,False,False,False,False,ACEPTADO
2014-10-15,0.0096301423611111,False,False,False,False,ACEPTADO
2014-10-16,0.0081411111111111,False,False,False,False,ACEPTADO
2014-10-17,0.0078905451388888,False,False,False,False,ACEPTADO
2014-10-18,0.0077597986111111,False,False,False,False,ACEPTADO
2014-10-19,0.0078927291666666,False,False,False,False,ACEPTADO
2014-10-20,0.0098990590277777,False,False,False,False,ACEPTADO
2014-10-21,0.0113162048611111,False,False,False,False,ACEPTADO
2014-10-22,0.0126016145833333,False,False,False,False,ACEPTADO
2014-10-23,0.0113503715277777,False,False,False,False,ACEPTADO
2014-10-24,0.0266311433566433,False,False,False,False,ACEPTADO
2014-10-25,0.0424988958333333,False,False,False,False,ACEPTADO
2014-10-26,0.039895487804878,False,False,False,False,ACEPTADO
2014-10-27,0.0241177222222222,False,False,False,False,ACEPTADO
2014-10-28,0.0268603472222222,False,False,False,False,ACEPTADO
2014-10-29,0.0458812673611111,False,False,False,False,ACEPTADO
2014-10-30,0.0494958402777777,False,False,False,False,ACEPTADO
2014-10-31,0.0352008194444444,False,False,False,False,ACEPTADO
2014-11-01,0.0271489861111111,False,False,False,False,ACEPTADO
2014-11-02,0.0271231736111111,False,False,False,False,ACEPTADO
2014-11-03,0.0375653333333333,False,False,False,False,ACEPTADO
2014-11-04,0.03553803125,False,False,False,False,ACEPTADO
2014-11-05,0.0289181354166666,False,False,False,False,ACEPTADO
2014-11-06,0.0240549409722222,False,False,False,False,ACEPTADO
2014-11-07,0.0549025277777777,False,False,False,False,ACEPTADO
2014-11-08,0.06113315625,False,False,False,False,ACEPTADO
2014-11-09,0.0482547256944444,False,False,False,False,ACEPTADO
2014-11-10,0.05140843006993,False,False,False,False,ACEPTADO
2014-11-11,0.0994794027777777,False,False,False,False,ACEPTADO
2014-11-12,0.1050776180555555,False,False,False,False,ACEPTADO
2014-11-13,0.1642102887323943,False,False,False,False,ACEPTADO
2014-11-14,0.1578133611111111,False,False,False,False,ACEPTADO
2014-11-15,0.1420478541666666,False,False,False,False,ACEPTADO
2014-11-16,0.18008955,False,False,False,False,ACEPTADO
2014-11-17,0.1979013902439024,False,False,False,False,ACEPTADO
2014-11-18,0.1642548124999999,False,False,False,False,ACEPTADO
2014-11-19,0.1213631527777777,False,False,False,False,ACEPTADO
2014-11-20,0.0968992604166666,False,False,False,False,ACEPTADO
2014-11-21,0.0788099895833333,False,False,False,False,ACEPTADO
2014-11-22,0.0634172534722222,False,False,False,False,ACEPTADO
2014-11-23,0.0523442430555555,False,False,False,False,ACEPTADO
2014-11-24,0.0439935277777777,False,False,False,False,ACEPTADO
2014-11-25,0.0364095659722222,False,False,False,False,ACEPTADO
2014-11-26,0.0315477222222222,False,False,False,False,ACEPTADO
2014-11-27,0.0254923774509803,False,False,False,False,ACEPTADO
2014-11-28,,False,False,False,False,FALTANTE
2014-11-29,,False,False,False,False,FALTANTE
2014-11-30,,False,False,False,False,FALTANTE
2014-12-01,,False,False,False,False,FALTANTE
2014-12-02,,False,False,False,False,FALTANTE
2014-12-03,,False,False,False,False,FALTANTE
2014-12-04,,False,False,False,False,FALTANTE
2014-12-05,,False,False,False,False,FALTANTE
2014-12-06,,False,False,False,False,FALTANTE
2014-12-07,,False,False,False,False,FALTANTE
2014-12-08,,False,False,False,False,FALTANTE
2014-12-09,,False,False,False,False,FALTANTE
2014-12-10,,False,False,False,False,FALTANTE
2014-12-11,,False,False,False,False,FALTANTE
2014-12-12,,False,False,False,False,FALTANTE
2014-12-13,,False,False,False,False,FALTANTE
2014-12-14,,False,False,False,False,FALTANTE
2014-12-15,,False,False,False,False,FALTANTE
2014-12-16,,False,False,False,False,FALTANTE
2014-12-17,,False,False,False,False,FALTANTE
2014-12-18,,False,False,False,False,FALTANTE
2014-12-19,,False,False,False,False,FALTANTE
2014-12-20,,False,False,False,False,FALTANTE
2014-12-21,,False,False,False,False,FALTANTE
2014-12-22,,False,False,False,False,FALTANTE
2014-12-23,,False,False,False,False,FALTANTE
2014-12-24,,False,False,False,False,FALTANTE
2014-12-25,,False,False,False,False,FALTANTE
2014-12-26,,False,False,False,False,FALTANTE
2014-12-27,,False,False,False,False,FALTANTE
2014-12-28,,False,False,False,False,FALTANTE
2014-12-29,,False,False,False,False,FALTANTE
2014-12-30,,False,False,False,False,FALTANTE
2014-12-31,,False,False,False,False,FALTANTE
2015-01-01,,False,False,False,False,FALTANTE
2015-01-02,,False,False,False,False,FALTANTE
2015-01-03,,False,False,False,False,FALTANTE
2015-01-04,,False,False,False,False,FALTANTE
2015-01-05,,False,False,False,False,FALTANTE
2015-01-06,,False,False,False,False,FALTANTE
2015-01-07,,False,False,False,False,FALTANTE
2015-01-08,,False,False,False,False,FALTANTE
2015-01-09,,False,False,False,False,FALTANTE
2015-01-10,,False,False,False,False,FALTANTE
2015-01-11,,False,False,False,False,FALTANTE
2015-01-12,,False,False,False,False,FALTANTE
2015-01-13,,False,False,False,False,FALTANTE
2015-01-14,,False,False,False,False,FALTANTE
2015-01-15,,False,False,False,False,FALTANTE
2015-01-16,,False,False,False,False,FALTANTE
2015-01-17,,False,False,False,False,FALTANTE
2015-01-18,,False,False,False,False,FALTANTE
2015-01-19,,False,False,False,False,FALTANTE
2015-01-20,,False,False,False,False,FALTANTE
2015-01-21,,False,False,False,False,FALTANTE
2015-01-22,,False,False,False,False,FALTANTE
2015-01-23,,False,False,False,False,FALTANTE
2015-01-24,,False,False,False,False,FALTANTE
2015-01-25,,False,False,False,False,FALTANTE
2015-01-26,,False,False,False,False,FALTANTE
2015-01-27,,False,False,False,False,FALTANTE
2015-01-28,,False,False,False,False,FALTANTE
2015-01-29,,False,False,False,False,FALTANTE
2015-01-30,,False,False,False,False,FALTANTE
2015-01-31,,False,False,False,False,FALTANTE
2015-02-01,,False,False,False,False,FALTANTE
2015-02-02,,False,False,False,False,FALTANTE
2015-02-03,,False,False,False,False,FALTANTE
2015-02-04,,False,False,False,False,FALTANTE
2015-02-05,,False,False,False,False,FALTANTE
2015-02-06,,False,False,False,False,FALTANTE
2015-02-07,,False,False,False,False,FALTANTE
2015-02-08,,False,False,False,False,FALTANTE
2015-02-09,,False,False,False,False,FALTANTE
2015-02-10,,False,False,False,False,FALTANTE
2015-02-11,,False,False,False,False,FALTANTE
2015-02-12,,False,False,False,False,FALTANTE
2015-02-13,,False,False,False,False,FALTANTE
2015-02-14,,False,False,False,False,FALTANTE
2015-02-15,,False,False,False,False,FALTANTE
2015-02-16,,False,False,False,False,FALTANTE
2015-02-17,,False,False,False,False,FALTANTE
2015-02-18,0.0898977511182634,False,False,False,False,ACEPTADO
2015-02-19,0.0823342904279861,False,False,False,False,ACEPTADO
2015-02-20,0.0737785106344791,False,False,False,False,ACEPTADO
2015-02-21,0.0664287650084027,False,False,False,False,ACEPTADO
2015-02-22,0.0699835227200694,False,False,False,False,ACEPTADO
2015-02-23,0.0726432880665625,False,False,False,False,ACEPTADO
2015-02-24,0.0815689549459722,False,False,False,False,ACEPTADO
2015-02-25,0.078390120396493,False,False,False,False,ACEPTADO
2015-02-26,0.071175231245243,False,False,False,False,ACEPTADO
2015-02-27,0.0628076488607986,False,False,False,False,ACEPTADO
2015-02-28,0.0683448726209756,False,False,False,False,ACEPTADO
2015-03-01,0.10882790399,False,False,False,False,ACEPTADO
2015-03-02,0.1433694907572916,False,False,False,False,ACEPTADO
2015-03-03,0.1652946550885416,False,False,False,False,ACEPTADO
2015-03-04,0.1825813627639097,False,False,False,False,ACEPTADO
2015-03-05,0.1929843700902439,False,False,False,False,ACEPTADO
2015-03-06,0.1999593443634408,False,False,False,False,ACEPTADO
2015-03-07,0.1775717601892361,False,False,False,False,ACEPTADO
2015-03-08,0.1396605820298611,False,False,False,False,ACEPTADO
2015-03-09,0.1190781815583333,False,False,False,False,ACEPTADO
2015-03-10,0.1052544866973263,False,False,False,False,ACEPTADO
2015-03-11,0.1005150534747222,False,False,False,False,ACEPTADO
2015-03-12,0.0974165671891319,False,False,False,False,ACEPTADO
2015-03-13,0.0952639189386111,False,False,False,False,ACEPTADO
2015-03-14,0.0980111665188541,False,False,False,False,ACEPTADO
2015-03-15,0.1046627537936619,False,False,False,False,ACEPTADO
2015-03-16,0.1101415493609027,False,False,False,False,ACEPTADO
2015-03-17,0.129440407702807,False,False,False,False,ACEPTADO
2015-03-18,0.1915157721971223,False,False,False,True,REVISAR
2015-03-19,0.1896957389579861,False,False,False,False,ACEPTADO
2015-03-20,0.1712433746041666,False,False,False,False,ACEPTADO
2015-03-21,0.2271720618755395,False,False,False,False,ACEPTADO
2015-03-22,0.1954737401236111,False,False,False,False,ACEPTADO
2015-03-23,0.1714152781315972,False,False,False,False,ACEPTADO
2015-03-24,0.198714188365371,False,False,False,False,ACEPTADO
2015-03-25,0.1838991767135888,False,False,False,False,ACEPTADO
2015-03-26,0.1465894374267361,False,False,False,False,ACEPTADO
2015-03-27,0.1294978598333333,False,False,False,False,ACEPTADO
2015-03-28,0.1484677077652777,False,False,False,False,ACEPTADO
2015-03-29,0.1371959200222222,False,False,False,False,ACEPTADO
2015-03-30,0.1290901733298611,False,False,False,False,ACEPTADO
2015-03-31,0.1418518118416666,False,False,False,False,ACEPTADO
2015-04-01,0.1594444921177083,False,False,False,False,ACEPTADO
2015-04-02,0.1406759135791666,False,False,False,False,ACEPTADO
2015-04-03,0.1213448187152777,False,False,False,False,ACEPTADO
2015-04-04,0.1176630948784722,False,False,False,False,ACEPTADO
2015-04-05,0.1360058998583333,False,False,False,False,ACEPTADO
2015-04-06,0.1149534893423611,False,False,False,False,ACEPTADO
2015-04-07,0.1041187748296527,False,False,False,False,ACEPTADO
2015-04-08,0.1011842375039583,False,False,False,False,ACEPTADO
2015-04-09,0.0943079675234375,False,False,False,False,ACEPTADO
2015-04-10,0.1038237065930555,False,False,False,False,ACEPTADO
2015-04-11,0.1027114862358333,False,False,False,False,ACEPTADO
2015-04-12,0.0849709242778125,False,False,False,False,ACEPTADO
2015-04-13,0.0767984831279861,False,False,False,False,ACEPTADO
2015-04-14,0.0832413582200694,False,False,False,False,ACEPTADO
2015-04-15,0.1130793399061458,False,False,False,False,ACEPTADO
2015-04-16,0.1281126642593749,False,False,False,False,ACEPTADO
2015-04-17,0.1299483034809027,False,False,False,False,ACEPTADO
2015-04-18,0.1221226533510416,False,False,False,False,ACEPTADO
2015-04-19,0.1118663691416666,False,False,False,False,ACEPTADO
2015-04-20,0.103121398919375,False,False,False,False,ACEPTADO
2015-04-21,0.1074207260853125,False,False,False,False,ACEPTADO
2015-04-22,0.1026014158706944,False,False,False,False,ACEPTADO
2015-04-23,0.0881616424537152,False,False,False,False,ACEPTADO
2015-04-24,0.0773747619841319,False,False,False,False,ACEPTADO
2015-04-25,0.072258625124375,False,False,False,False,ACEPTADO
2015-04-26,0.0754062469567361,False,False,False,False,ACEPTADO
2015-04-27,0.0639780771679514,False,False,False,False,ACEPTADO
2015-04-28,0.0574460373292361,False,False,False,False,ACEPTADO
2015-04-29,0.0533381204723611,False,False,False,False,ACEPTADO
2015-04-30,0.0697743029244097,False,False,False,False,ACEPTADO
2015-05-01,0.0876667777501389,False,False,False,False,ACEPTADO
2015-05-02,0.1472486030179272,False,False,False,False,ACEPTADO
2015-05-03,0.1397041048413194,False,False,False,False,ACEPTADO
2015-05-04,0.1140232717736111,False,False,False,False,ACEPTADO
2015-05-05,0.1019882569678472,False,False,False,False,ACEPTADO
2015-05-06,0.0865620305316319,False,False,False,False,ACEPTADO
2015-05-07,0.0743847821587152,False,False,False,False,ACEPTADO
2015-05-08,0.0683095206152083,False,False,False,False,ACEPTADO
2015-05-09,0.0620500067223611,False,False,False,False,ACEPTADO
2015-05-10,0.0543628760431597,False,False,False,False,ACEPTADO
2015-05-11,0.0450280255202083,False,False,False,False,ACEPTADO
2015-05-12,0.0382764912448611,False,False,False,False,ACEPTADO
2015-05-13,,False,False,False,False,FALTANTE
2015-05-14,,False,False,False,False,FALTANTE
2015-05-15,,False,False,False,False,FALTANTE
2015-05-16,,False,False,False,False,FALTANTE
2015-05-17,,False,False,False,False,FALTANTE
2015-05-18,,False,False,False,False,FALTANTE
2015-05-19,,False,False,False,False,FALTANTE
2015-05-20,,False,False,False,False,FALTANTE
2015-05-21,,False,False,False,False,FALTANTE
2015-05-22,,False,False,False,False,FALTANTE
2015-05-23,,False,False,False,False,FALTANTE
2015-05-24,,False,False,False,False,FALTANTE
2015-05-25,,False,False,False,False,FALTANTE
2015-05-26,,False,False,False,False,FALTANTE
2015-05-27,,False,False,False,False,FALTANTE
2015-05-28,,False,False,False,False,FALTANTE
2015-05-29,,False,False,False,False,FALTANTE
2015-05-30,,False,False,False,False,FALTANTE
2015-05-31,,False,False,False,False,FALTANTE
2015-06-01,,False,False,False,False,FALTANTE
2015-06-02,,False,False,False,False,FALTANTE
2015-06-03,,False,False,False,False,FALTANTE
2015-06-04,,False,False,False,False,FALTANTE
2015-06-05,,False,False,False,False,FALTANTE
2015-06-06,,False,False,False,False,FALTANTE
2015-06-07,,False,False,False,False,FALTANTE
2015-06-08,,False,False,False,False,FALTANTE
2015-06-09,,False,False,False,False,FALTANTE
2015-06-10,,False,False,False,False,FALTANTE
2015-06-11,,False,False,False,False,FALTANTE
2015-06-12,,False,False,False,False,FALTANTE
2015-06-13,,False,False,False,False,FALTANTE
2015-06-14,,False,False,False,False,FALTANTE
2015-06-15,,False,False,False,False,FALTANTE
2015-06-16,,False,False,False,False,FALTANTE
2015-06-17,,False,False,False,False,FALTANTE
2015-06-18,,False,False,False,False,FALTANTE
2015-06-19,,False,False,False,False,FALTANTE
2015-06-20,,False,False,False,False,FALTANTE
2015-06-21,,False,False,False,False,FALTANTE
2015-06-22,,False,False,False,False,FALTANTE
2015-06-23,,False,False,False,False,FALTANTE
2015-06-24,,False,False,False,False,FALTANTE
2015-06-25,,False,False,False,False,FALTANTE
2015-06-26,,False,False,False,False,FALTANTE
2015-06-27,,False,False,False,False,FALTANTE
2015-06-28,,False,False,False,False,FALTANTE
2015-06-29,,False,False,False,False,FALTANTE
2015-06-30,,False,False,False,False,FALTANTE
2015-07-01,,False,False,False,False,FALTANTE
2015-07-02,,False,False,False,False,FALTANTE
2015-07-03,,False,False,False,False,FALTANTE
2015-07-04,,False,False,False,False,FALTANTE
2015-07-05,,False,False,False,False,FALTANTE
2015-07-06,,False,False,False,False,FALTANTE
2015-07-07,,False,False,False,False,FALTANTE
2015-07-08,,False,False,False,False,FALTANTE
2015-07-09,,False,False,False,False,FALTANTE
2015-07-10,,False,False,False,False,FALTANTE
2015-07-11,,False,False,False,False,FALTANTE
2015-07-12,,False,False,False,False,FALTANTE
2015-07-13,,False,False,False,False,FALTANTE
2015-07-14,,False,False,False,False,FALTANTE
2015-07-15,,False,False,False,False,FALTANTE
2015-07-16,,False,False,False,False,FALTANTE
2015-07-17,,False,False,False,False,FALTANTE
2015-07-18,,False,False,False,False,FALTANTE
2015-07-19,,False,False,False,False,FALTANTE
2015-07-20,,False,False,False,False,FALTANTE
2015-07-21,,False,False,False,False,FALTANTE
2015-07-22,,False,False,False,False,FALTANTE
2015-07-23,,False,False,False,False,FALTANTE
2015-07-24,,False,False,False,False,FALTANTE
2015-07-25,,False,False,False,False,FALTANTE
2015-07-26,,False,False,False,False,FALTANTE
2015-07-27,,False,False,False,False,FALTANTE
2015-07-28,,False,False,False,False,FALTANTE
2015-07-29,,False,False,False,False,FALTANTE
2015-07-30,,False,False,False,False,FALTANTE
2015-07-31,,False,False,False,False,FALTANTE
2015-08-01,,False,False,False,False,FALTANTE
2015-08-02,,False,False,False,False,FALTANTE
2015-08-03,,False,False,False,False,FALTANTE
2015-08-04,,False,False,False,False,FALTANTE
2015-08-05,,False,False,False,False,FALTANTE
2015-08-06,,False,False,False,False,FALTANTE
2015-08-07,,False,False,False,False,FALTANTE
2015-08-08,,False,False,False,False,FALTANTE
2015-08-09,,False,False,False,False,FALTANTE
2015-08-10,,False,False,False,False,FALTANTE
2015-08-11,,False,False,False,False,FALTANTE
2015-08-12,,False,False,False,False,FALTANTE
2015-08-13,,False,False,False,False,FALTANTE
2015-08-14,,False,False,False,False,FALTANTE
2015-08-15,,False,False,False,False,FALTANTE
2015-08-16,,False,False,False,False,FALTANTE
2015-08-17,,False,False,False,False,FALTANTE
2015-08-18,,False,False,False,False,FALTANTE
2015-08-19,,False,False,False,False,FALTANTE
2015-08-20,,False,False,False,False,FALTANTE
2015-08-21,,False,False,False,False,FALTANTE
2015-08-22,,False,False,False,False,FALTANTE
2015-08-23,,False,False,False,False,FALTANTE
2015-08-24,,False,False,False,False,FALTANTE
2015-08-25,,False,False,False,False,FALTANTE
2015-08-26,,False,False,False,False,FALTANTE
2015-08-27,,False,False,False,False,FALTANTE
2015-08-28,,False,False,False,False,FALTANTE
2015-08-29,,False,False,False,False,FALTANTE
2015-08-30,,False,False,False,False,FALTANTE
2015-08-31,,False,False,False,False,FALTANTE
2015-09-01,,False,False,False,False,FALTANTE
2015-09-02,,False,False,False,False,FALTANTE
2015-09-03,,False,False,False,False,FALTANTE
2015-09-04,,False,False,False,False,FALTANTE
2015-09-05,,False,False,False,False,FALTANTE
2015-09-06,,False,False,False,False,FALTANTE
2015-09-07,,False,False,False,False,FALTANTE
2015-09-08,,False,False,False,False,FALTANTE
2015-09-09,,False,False,False,False,FALTANTE
2015-09-10,,False,False,False,False,FALTANTE
2015-09-11,,False,False,False,False,FALTANTE
2015-09-12,,False,False,False,False,FALTANTE
2015-09-13,,False,False,False,False,FALTANTE
2015-09-14,,False,False,False,False,FALTANTE
2015-09-15,,False,False,False,False,FALTANTE
2015-09-16,,False,False,False,False,FALTANTE
2015-09-17,,False,False,False,False,FALTANTE
2015-09-18,,False,False,False,False,FALTANTE
2015-09-19,,False,False,False,False,FALTANTE
2015-09-20,,False,False,False,False,FALTANTE
2015-09-21,,False,False,False,False,FALTANTE
2015-09-22,,False,False,False,False,FALTANTE
2015-09-23,,False,False,False,False,FALTANTE
2015-09-24,,False,False,False,False,FALTANTE
2015-09-25,,False,False,False,False,FALTANTE
2015-09-26,,False,False,False,False,FALTANTE
2015-09-27,,False,False,False,False,FALTANTE
2015-09-28,,False,False,False,False,FALTANTE
2015-09-29,,False,False,False,False,FALTANTE
2015-09-30,,False,False,False,False,FALTANTE
2015-10-01,,False,False,False,False,FALTANTE
2015-10-02,,False,False,False,False,FALTANTE
2015-10-03,,False,False,False,False,FALTANTE
2015-10-04,,False,False,False,False,FALTANTE
2015-10-05,,False,False,False,False,FALTANTE
2015-10-06,,False,False,False,False,FALTANTE
2015-10-07,,False,False,False,False,FALTANTE
2015-10-08,,False,False,False,False,FALTANTE
2015-10-09,,False,False,False,False,FALTANTE
2015-10-10,,False,False,False,False,FALTANTE
2015-10-11,,False,False,False,False,FALTANTE
2015-10-12,,False,False,False,False,FALTANTE
2015-10-13,,False,False,False,False,FALTANTE
2015-10-14,,False,False,False,False,FALTANTE
2015-10-15,,False,False,False,False,FALTANTE
2015-10-16,,False,False,False,False,FALTANTE
2015-10-17,,False,False,False,False,FALTANTE
2015-10-18,,False,False,False,False,FALTANTE
2015-10-19,,False,False,False,False,FALTANTE
2015-10-20,,False,False,False,False,FALTANTE
2015-10-21,,False,False,False,False,FALTANTE
2015-10-22,,False,False,False,False,FALTANTE
2015-10-23,,False,False,False,False,FALTANTE
2015-10-24,,False,False,False,False,FALTANTE
2015-10-25,,False,False,False,False,FALTANTE
2015-10-26,,False,False,False,False,FALTANTE
2015-10-27,,False,False,False,False,FALTANTE
2015-10-28,,False,False,False,False,FALTANTE
2015-10-29,,False,False,False,False,FALTANTE
2015-10-30,,False,False,False,False,FALTANTE
2015-10-31,,False,False,False,False,FALTANTE
2015-11-01,,False,False,False,False,FALTANTE
2015-11-02,,False,False,False,False,FALTANTE
2015-11-03,,False,False,False,False,FALTANTE
2015-11-04,,False,False,False,False,FALTANTE
2015-11-05,,False,False,False,False,FALTANTE
2015-11-06,,False,False,False,False,FALTANTE
2015-11-07,,False,False,False,False,FALTANTE
2015-11-08,,False,False,False,False,FALTANTE
2015-11-09,,False,False,False,False,FALTANTE
2015-11-10,,False,False,False,False,FALTANTE
2015-11-11,,False,False,False,False,FALTANTE
2015-11-12,,False,False,False,False,FALTANTE
2015-11-13,,False,False,False,False,FALTANTE
2015-11-14,,False,False,False,False,FALTANTE
2015-11-15,,False,False,False,False,FALTANTE
2015-11-16,,False,False,False,False,FALTANTE
2015-11-17,,False,False,False,False,FALTANTE
2015-11-18,,False,False,False,False,FALTANTE
2015-11-19,,False,False,False,False,FALTANTE
2015-11-20,,False,False,False,False,FALTANTE
2015-11-21,,False,False,False,False,FALTANTE
2015-11-22,,False,False,False,False,FALTANTE
2015-11-23,,False,False,False,False,FALTANTE
2015-11-24,,False,False,False,False,FALTANTE
2015-11-25,,False,False,False,False,FALTANTE
2015-11-26,,False,False,False,False,FALTANTE
2015-11-27,,False,False,False,False,FALTANTE
2015-11-28,,False,False,False,False,FALTANTE
2015-11-29,,False,False,False,False,FALTANTE
2015-11-30,,False,False,False,False,FALTANTE
2015-12-01,,False,False,False,False,FALTANTE
2015-12-02,,False,False,False,False,FALTANTE
2015-12-03,,False,False,False,False,FALTANTE
2015-12-04,,False,False,False,False,FALTANTE
2015-12-05,,False,False,False,False,FALTANTE
2015-12-06,,False,False,False,False,FALTANTE
2015-12-07,,False,False,False,False,FALTANTE
2015-12-08,,False,False,False,False,FALTANTE
2015-12-09,,False,False,False,False,FALTANTE
2015-12-10,,False,False,False,False,FALTANTE
2015-12-11,,False,False,False,False,FALTANTE
2015-12-12,,False,False,False,False,FALTANTE
2015-12-13,,False,False,False,False,FALTANTE
2015-12-14,,False,False,False,False,FALTANTE
2015-12-15,,False,False,False,False,FALTANTE
2015-12-16,,False,False,False,False,FALTANTE
2015-12-17,,False,False,False,False,FALTANTE
2015-12-18,,False,False,False,False,FALTANTE
2015-12-19,,False,False,False,False,FALTANTE
2015-12-20,,False,False,False,False,FALTANTE
2015-12-21,,False,False,False,False,FALTANTE
2015-12-22,,False,False,False,False,FALTANTE
2015-12-23,,False,False,False,False,FALTANTE
2015-12-24,,False,False,False,False,FALTANTE
2015-12-25,,False,False,False,False,FALTANTE
2015-12-26,,False,False,False,False,FALTANTE
2015-12-27,,False,False,False,False,FALTANTE
2015-12-28,,False,False,False,False,FALTANTE
2015-12-29,,False,False,False,False,FALTANTE
2015-12-30,,False,False,False,False,FALTANTE
2015-12-31,,False,False,False,False,FALTANTE
2016-01-01,,False,False,False,False,FALTANTE
2016-01-02,,False,False,False,False,FALTANTE
2016-01-03,,False,False,False,False,FALTANTE
2016-01-04,,False,False,False,False,FALTANTE
2016-01-05,,False,False,False,False,FALTANTE
2016-01-06,,False,False,False,False,FALTANTE
2016-01-07,,False,False,False,False,FALTANTE
2016-01-08,,False,False,False,False,FALTANTE
2016-01-09,,False,False,False,False,FALTANTE
2016-01-10,,False,False,False,False,FALTANTE
2016-01-11,,False,False,False,False,FALTANTE
2016-01-12,,False,False,False,False,FALTANTE
2016-01-13,,False,False,False,False,FALTANTE
2016-01-14,,False,False,False,False,FALTANTE
2016-01-15,,False,False,False,False,FALTANTE
2016-01-16,,False,False,False,False,FALTANTE
2016-01-17,,False,False,False,False,FALTANTE
2016-01-18,,False,False,False,False,FALTANTE
2016-01-19,,False,False,False,False,FALTANTE
2016-01-20,,False,False,False,False,FALTANTE
2016-01-21,,False,False,False,False,FALTANTE
2016-01-22,,False,False,False,False,FALTANTE
2016-01-23,,False,False,False,False,FALTANTE
2016-01-24,,False,False,False,False,FALTANTE
2016-01-25,,False,False,False,False,FALTANTE
2016-01-26,,False,False,False,False,FALTANTE
2016-01-27,,False,False,False,False,FALTANTE
2016-01-28,,False,False,False,False,FALTANTE
2016-01-29,,False,False,False,False,FALTANTE
2016-01-30,,False,False,False,False,FALTANTE
2016-01-31,,False,False,False,False,FALTANTE
2016-02-01,,False,False,False,False,FALTANTE
2016-02-02,,False,False,False,False,FALTANTE
2016-02-03,,False,False,False,False,FALTANTE
2016-02-04,,False,False,False,False,FALTANTE
2016-02-05,,False,False,False,False,FALTANTE
2016-02-06,,False,False,False,False,FALTANTE
