fecha,precipitacion_mm,QC_Fisico,QC_IQR,QC_Ceros,QC_Temporal,QC_ENSO,Decision,UH,Estacion,Precip_postQC
2018-08-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-08-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-08-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-08-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-08-31,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-09-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-10-31,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-11-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2018-12-31,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-01-31,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-02-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-03-31,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-04-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-05-31,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-06-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-07-31,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-28,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-29,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-30,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-08-31,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-01,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-02,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-03,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-04,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-05,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-06,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-07,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-08,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-09,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-10,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-11,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-12,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-13,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-14,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-15,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-16,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-17,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-18,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-19,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-20,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-21,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-22,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-23,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-24,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-25,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-26,,False,False,True,False,True,Completar,Pocco,Pocco_2,
2019-09-27,,False,False,True,False,True,Completar,Pocco,Pocco_2,
